N_ait [m^-3] R_ait [m] GSD_ait [unitless] N_acc [m^-3] R_acc [m] GSD_acc [unitless] N_coa [m^-3] R_coa [m] GSD_coa [unitless] temperature [K] pressure [Pa] updraft [m s^-1] ait_maf [unitless] acc_maf [unitless] coa_maf [unitless] Nact [m^-3] Smax [%%] runtime_seconds [s]
1.3245e+08 0.044231 1.59 8.6152e+07 0.11154 1.4 7.5294e+05 0.2387 2 292.94 71789 0.71295 0.64768 0.14324 0.96133 1.8431e+08 0.30985 0.4914
6.8474e+08 0.045154 1.59 4.8634e+08 0.12236 1.4 9.6901e+05 0.6026 2 245.19 1.0094e+05 0.97258 0.10003 0.98195 0.92812 7.5384e+08 0.50265 0.54118
8.7022e+08 0.013318 1.59 9.3039e+07 0.071963 1.4 2.941e+06 0.33152 2 294.97 84440 0.44712 0.70543 0.48083 0.94297 1.1418e+08 0.28421 0.62737
5.3889e+08 0.024585 1.59 1.3987e+09 0.070665 1.4 1.8122e+06 0.81467 2 288.33 1.0131e+05 0.11569 0.45199 0.49507 0.98671 5.0322e+08 0.093537 0.99043
1.739e+09 0.03957 1.59 1.1827e+09 0.12242 1.4 2.9137e+06 0.3257 2 262.74 83091 0.76774 0.45955 0.12578 0.96885 1.7256e+09 0.24471 0.68947
1.1551e+09 0.045027 1.59 1.522e+09 0.093246 1.4 9.588e+05 0.78304 2 276.68 74559 0.82861 0.10484 0.7124 0.94341 1.4558e+09 0.14093 0.44318
8.179e+08 0.034982 1.59 3.7325e+08 0.078711 1.4 3.2362e+06 0.36759 2 243.57 98166 0.096432 0.87876 0.078851 0.9437 4.6359e+08 0.26095 1.5416
7.0691e+08 0.021964 1.59 1.1724e+09 0.067344 1.4 4.9031e+06 0.91826 2 286.69 99133 0.48225 0.82349 0.42468 0.91381 8.9717e+08 0.17725 0.77331
1.8086e+09 0.027464 1.59 7.6768e+08 0.09038 1.4 2.8286e+06 0.63158 2 252.74 78702 0.94989 0.07815 0.26408 0.99091 8.5693e+08 0.44494 0.7297
1.977e+09 0.03901 1.59 1.4191e+08 0.10232 1.4 2.9955e+06 0.68789 2 265.62 66471 0.83819 0.21203 0.29532 0.92256 8.2553e+08 0.35273 0.46478
3.0252e+08 0.048159 1.59 6.6675e+08 0.11101 1.4 1.4106e+06 0.27524 2 257.38 71375 0.34571 0.10695 0.92035 0.91558 6.4981e+08 0.1256 1.2132
1.202e+09 0.015207 1.59 6.3581e+08 0.10622 1.4 5.8709e+06 0.50578 2 286.25 66238 0.12311 0.41924 0.11392 0.92724 2.2515e+08 0.10262 1.5779
1.959e+09 0.012344 1.59 5.8959e+08 0.10512 1.4 4.6665e+06 0.44592 2 246.38 96145 0.89576 0.62738 0.17581 0.91379 7.2243e+08 0.61337 0.93076
