N_ait [m^-3] R_ait [m] GSD_ait [unitless] N_acc [m^-3] R_acc [m] GSD_acc [unitless] N_coa [m^-3] R_coa [m] GSD_coa [unitless] N_mcb [m^-3] R_mcb [m] GSD_mcb [unitless] temperature [K] pressure [Pa] updraft [m s^-1] ait_maf [unitless] acc_maf [unitless] coa_maf [unitless] mcb_maf [unitless] Nact [m^-3] Smax [%%] runtime_seconds [s]
1.3926e+09 0.020888 1.59 5.3053e+08 0.06195 1.4 2.7814e+06 0.80931 2 1.0034e+09 0.11084 1.8837 250.38 73488 0.042662 0.90529 0.39703 0.98853 1 1.7018e+08 0.021467 1990.1
9.4265e+08 0.040452 1.59 6.0722e+08 0.1168 1.4 5.6105e+05 0.29119 2 1.6068e+09 0.094634 1.9642 271.57 75968 0.042513 0.27224 0.29222 0.9502 1 1.4693e+08 0.012124 277.65
1.0555e+08 0.042941 1.59 8.5471e+08 0.073634 1.4 5.2176e+06 0.22253 2 8.6353e+08 0.13595 1.4828 252.62 80001 0.011178 0.20493 0.35393 0.92191 1 9.3606e+07 0.014291 809.42
7.961e+08 0.04643 1.59 1.2285e+09 0.070918 1.4 5.8229e+06 0.42842 2 1.6474e+09 0.1242 1.8808 292.25 84351 0.02473 0.37638 0.09394 0.92804 1 8.3541e+07 0.0059999 1343.3
8.9583e+08 0.027041 1.59 5.0859e+08 0.058015 1.4 5.7356e+06 0.74312 2 9.7953e+08 0.11758 1.6187 266.01 71371 0.011315 0.08924 0.2982 0.99561 1 3.3773e+07 0.0089056 1823.1
3.5751e+08 0.021888 1.59 1.0823e+08 0.086694 1.4 2.287e+06 0.493 2 1.3505e+09 0.11106 1.8107 257.84 71507 0.05345 0.42784 0.9045 0.9164 1 2.072e+08 0.016366 476.65
1.5832e+09 0.036337 1.59 3.7411e+08 0.10756 1.4 3.6351e+06 0.41377 2 3.9036e+08 0.14724 1.8743 279.21 65659 0.036681 0.24003 0.76757 0.98051 1 8.2235e+07 0.010561 273.92
4.6132e+08 0.042293 1.59 9.4119e+07 0.056697 1.4 5.2067e+06 0.5555 2 1.7966e+09 0.14139 1.763 255.37 1.0142e+05 0.41668 0.80876 0.26405 0.96742 1 8.9939e+08 0.048856 265.82
9.1233e+08 0.026336 1.59 6.7002e+07 0.094673 1.4 3.4268e+06 0.77335 2 1.3239e+09 0.13077 1.9202 282.15 70307 0.039194 0.67974 0.92776 0.98071 1 7.8853e+07 0.0075554 2773.4
9.188e+08 0.013083 1.59 1.0227e+09 0.11668 1.4 3.8094e+06 0.82263 2 1.7292e+09 0.14719 1.8119 245.02 75712 0.010189 0.88081 0.97315 0.95397 1 5.8432e+07 0.0069039 15712
1.5616e+09 0.021385 1.59 1.0834e+09 0.12365 1.4 1.5732e+06 0.22267 2 1.4491e+09 0.13963 1.5034 247.52 72030 0.25943 0.58524 0.93976 0.92247 1 1.0777e+09 0.041209 276.67
2.3729e+08 0.02353 1.59 1.3136e+09 0.1054 1.4 5.6343e+06 0.42644 2 1.7323e+09 0.11595 1.2714 274.75 1.0103e+05 0.0089386 0.53396 0.51215 0.98326 1 6.6729e+07 0.016996 177.6
2.0466e+09 0.025752 1.59 4.2224e+06 0.07892 1.4 5.0514e+06 0.66144 2 1.9951e+09 0.14458 1.75 245.96 56239 0.10916 0.81747 0.068452 0.95163 1 4.9215e+08 0.024663 1133.8
5.546e+08 0.046071 1.59 8.4963e+08 0.062118 1.4 3.8484e+06 0.72504 2 1.6126e+09 0.13913 1.3503 242.2 51735 0.11781 0.61118 0.19629 0.96871 1 6.8996e+08 0.03385 608.32
1.0057e+09 0.032978 1.59 9.4342e+08 0.12239 1.4 1.361e+05 0.3924 2 8.0513e+08 0.1485 1.3854 243.2 55852 0.10225 0.85233 0.87088 0.97168 1 5.3233e+08 0.034967 814.09
2.0046e+09 0.017905 1.59 1.2238e+09 0.097815 1.4 5.668e+06 0.59433 2 1.9776e+09 0.14632 1.3049 245.57 59134 0.075046 0.49226 0.62954 0.9587 1 7.196e+08 0.027656 1333.8
1.6708e+09 0.026073 1.59 1.2018e+09 0.063487 1.4 3.5257e+06 0.21915 2 1.593e+09 0.14973 1.8659 263.31 78168 0.35175 0.32266 0.85238 0.9403 1 6.0455e+08 0.033159 405.27
1.7245e+09 0.044406 1.59 2.497e+08 0.11706 1.4 2.6297e+06 0.54325 2 8.9925e+08 0.089061 1.7692 253.57 56867 0.015993 0.82266 0.71525 0.99676 1 5.9999e+07 0.015003 526.54
1.167e+09 0.038751 1.59 5.4747e+08 0.084761 1.4 2.2178e+06 0.23139 2 1.494e+09 0.1475 1.6655 256.83 58933 0.31651 0.19517 0.096538 0.91702 1 5.9426e+08 0.035398 418.1
9.3537e+08 0.014493 1.59 4.8675e+08 0.10908 1.4 2.6865e+06 0.28042 2 1.6625e+09 0.11531 1.929 247.18 51925 0.2073 0.2536 0.9322 0.96895 1 5.323e+08 0.030015 366.66
1.7673e+09 0.013129 1.59 1.029e+09 0.081923 1.4 5.8713e+06 0.42158 2 7.1178e+08 0.12544 1.5376 292.68 81397 0.0097853 0.91024 0.26791 0.9451 1 3.6809e+07 0.0089824 343.81
1.7973e+09 0.033884 1.59 8.7743e+07 0.098525 1.4 1.2741e+06 0.64425 2 1.9693e+09 0.12318 1.3819 253.58 76431 0.024742 0.65265 0.66937 0.92022 1 2.3137e+08 0.019246 394.19
4.5197e+08 0.026586 1.59 4.4732e+08 0.10507 1.4 3.3155e+06 0.19409 2 1.5507e+09 0.10327 1.7582 244.14 76571 0.060313 0.6974 0.6526 0.96886 1 3.3382e+08 0.029149 1339.4
1.9073e+09 0.018318 1.59 1.7227e+08 0.059825 1.4 1.7595e+06 0.40375 2 8.8876e+08 0.14972 1.7715 249.7 76829 0.087619 0.92902 0.17197 0.99954 1 3.1211e+08 0.026023 1011
1.3624e+09 0.045024 1.59 6.2768e+08 0.12171 1.4 5.5924e+06 0.45224 2 5.9478e+08 0.1497 1.5558 293.51 93241 0.016639 0.5291 0.25119 0.97071 1 7.0432e+07 0.0091214 292.99
3.2113e+08 0.017047 1.59 7.0569e+08 0.061369 1.4 80873 0.77508 2 1.2992e+09 0.13905 1.9541 242.42 53475 0.3355 0.40747 0.85434 0.9204 1 5.9703e+08 0.043969 255.93
1.4133e+09 0.033803 1.59 1.2304e+09 0.11643 1.4 4.5389e+06 0.31578 2 1.4656e+09 0.14831 1.8672 292.17 52581 0.11159 0.76386 0.85032 0.99247 1 1.8088e+08 0.0080627 518.25
4.778e+08 0.047004 1.59 1.2889e+09 0.11411 1.4 1.4357e+06 0.30165 2 1.783e+09 0.14854 1.5294 243.65 1.0151e+05 0.032975 0.18873 0.74632 0.9883 1 5.2271e+08 0.025853 3835.7
1.5289e+08 0.024303 1.59 1.3923e+09 0.12379 1.4 3.7227e+06 0.54598 2 1.9915e+09 0.10853 1.9425 257.53 64103 0.024423 0.05716 0.52136 0.97512 1 1.4053e+08 0.012404 5477
1.4449e+09 0.023819 1.59 1.4299e+08 0.12306 1.4 5.1484e+06 0.47123 2 1.7503e+09 0.13975 1.6525 273.92 65270 0.040358 0.022616 0.18222 0.95335 1 1.5608e+08 0.0094864 734.19
7.7714e+08 0.017719 1.59 1.0978e+09 0.11063 1.4 1.1663e+06 0.39585 2 1.7523e+09 0.10907 1.6921 246.65 54300 0.22066 0.47272 0.79697 0.98746 1 7.1111e+08 0.037309 380.4
