307430000.0 0.024093 1.59 554320000.0 0.1055 1.4 3373200.0 0.79155 2.0 258.88 79849.0 0.086251 0.38024 0.37631 0.9416 324530000.0 0.091365 2.239
547320000.0 0.03694 1.59 1339000000.0 0.10728 1.4 1337900.0 0.35722 2.0 258.21 80067.0 0.089049 0.82531 0.79884 0.92171 554840000.0 0.050812 7.0676
772180000.0 0.042267 1.59 862240000.0 0.12475 1.4 292350.0 0.21186 2.0 290.87 60378.0 0.015338 0.91904 0.21955 0.95491 74965000.0 0.034209 8.4154
1621900000.0 0.036595 1.59 158600000.0 0.098822 1.4 425470.0 0.42375 2.0 292.86 80538.0 0.23575 0.079803 0.49664 0.93471 178270000.0 0.16065 0.91253
1671900000.0 0.035919 1.59 751270000.0 0.059169 1.4 4987000.0 0.51247 2.0 267.0 91699.0 0.50314 0.088937 0.49864 0.91546 767710000.0 0.28524 0.76919
1435100000.0 0.038262 1.59 588850000.0 0.1179 1.4 1536600.0 0.19059 2.0 255.65 57431.0 0.83237 0.08651 0.16824 0.95303 755200000.0 0.34734 0.50769
1963100000.0 0.036548 1.59 545900000.0 0.067236 1.4 228110.0 0.50092 2.0 257.44 101310.0 0.10546 0.388 0.14138 0.99361 543130000.0 0.21342 1.192
178170000.0 0.028663 1.59 109420000.0 0.11529 1.4 4875900.0 0.30989 2.0 246.45 86821.0 0.33525 0.73884 0.87196 0.97127 202900000.0 0.45659 1.2467
991990000.0 0.023651 1.59 1408800000.0 0.12089 1.4 3483500.0 0.53504 2.0 251.98 98157.0 0.19001 0.91888 0.2276 0.99 1020800000.0 0.11842 1.3331
1299000000.0 0.028756 1.59 982150000.0 0.063896 1.4 1502500.0 0.81602 2.0 257.39 92536.0 1.0168 0.67593 0.87653 0.91422 1503500000.0 0.3799 0.69211
1211900000.0 0.034657 1.59 1164700000.0 0.1257 1.4 5243200.0 0.6728 2.0 285.1 80986.0 0.11463 0.65145 0.63717 0.97753 443660000.0 0.036559 4.1984
1193300000.0 0.024043 1.59 1268400000.0 0.093502 1.4 4260000.0 0.37648 2.0 288.39 57923.0 0.5854 0.30119 0.22855 0.93389 933910000.0 0.14432 0.68503
